Job_Name	Skillset	Location	Organization
Team Leader - Engineering	azure, aws, angularjs, react.js, web development, full stack web developer,...	Pune(Kalyani Nagar)	Numino Labs Private Limited
SR. SOFTWARE ENGINEER	SQL, Python, Business intelligence, Service, Data analysis, Analytical...	Bengaluru	McAfee Software (India) Pvt. Ltd
PROGRAMMER ANALYST I	Collections Strategy, Business Intelligence Reporting...	Hyderabad	Synchrony International Services Private Limited
COMPUTER SYSTEMS ENGINEER	Collections Strategy, Business Intelligence Reporting...	Hyderabad	Synchrony International Services Private Limited
Business Analyst	data modeling, data warehousing, data profiling, data quality...	Bengaluru	Mindteck (India) Ltd
Senior SAP Business Objects Administrator	javascript, xml, sql server, ajax, development, windows, jquery, wcf...	Bengaluru	Confidential
Senior VBA Developer - MS Access	Business intelligence, Microstrategy, Data modeling, Schema...	Hyderabad	Ness Technologies
Consultant	competitive intelligence, team management, Pricing Specialist...	Hyderabad(Madhapur)	Global Data
Supervisor	odi developer, data warehousing , business intelligence...	Bengaluru	HCL Technologies BPO Services
State Fiber Engineer	WebFOCUS 8.xx, Webfocus, Business Intelligence...	Chennai	Syntel Private Limited
client relationships	Business Intelligence, Business Objects, Technical Architecture...	Pune, Trivandrum	Allianz Technology
Consultant	ITIL, PMP, Supply Chain, Six Sigma, Business Intelligence, Excel, Word...	Chennai	HCL Technologies
ETL Developer (Talend / Kettle)	Business Intelligence, Business Objects, Technical Architecture...	Pune, Trivandrum	Allianz Technology
State Fiber Engineer ( 52343728 )	Business Intelligence, Communication Skills, sales, Engineering, Management	Dehradun	SUNREK
Site Supervisor (OR-0110-N1C)	Bex, Abap, SAP BW, Reporting Tools, Business Objects, Business Intelligence...	Trivandrum, Pune	Allianz Technology
Site Engineer (OR-0109-N1C)	research analysis, industry research, market research, business research...	Chennai, Pune, Kolkata	Frost and Sullivan (India) Private Limited
PPC (Production planning control)	Financial Analyst, CRM, business intelligence reporting, SFDC, SalesForce...	Bengaluru	Adobe Systems India Pvt. Ltd.
Plant Head	ETL, Oracle, pentaho, OLAP, Data Analytics, Data Warehousing, datawarehouse...	Mumbai	Zymr Systems Pvt. Ltd.
Manager Sales & Marketing EHV	strategy, research analysis, industry research, market research...	Chennai, Pune, Kolkata	Frost and Sullivan (India) Private Limited
Iti / Diploma / B.tech - Electrical	Collections Strategy, Business Intelligence Reporting...	Hyderabad	Synchrony International Services Private Limited
Project Manager	Data Analytics, Predictive Modeling, Segmentation, Data Mining...	Hyderabad	Synchrony International Services Private Limited
Sr Android Developer	process optimization, process analysis, performance optimization...	Hyderabad	Synchrony International Services Private Limited
Technical Analyst	Business intelligence, Data analysis, MS Access, MS Office, Data management...	Bengaluru	US Technology International Pvt Ltd
Assistant Manager Data Analytics Svf	accounting, financial planning, financial modelling, budgeting...	Delhi NCR, Gurgaon	Premium
Application Administrator II - Oracle	operational risk management, operations, fraud management, credit control...	Delhi NCR	Premium
Application Administrator	sas sql, chaid, cluster analysis, predictive modeling, logistic regression,...	Gurgaon	Premium
Planner II	Finance, Investor Relations, Financial Modelling, Fund Raising, Feasibility...	Mumbai	Hector and Streak Consulting Pvt Ltd
Technical Solution Consultant (Pre- Sales)	Project Sales, Business Development Management, Trade Sales, Electricals...	Mumbai, Kolkata, Delhi, Bengaluru	Sharp Point HR Consulting
Civil Engineer For Retail Industry	Digital Marketing, Business Analysis, Business Intelligence...	Hyderabad	Nest Global Consulting Services
Urgently Hiring for Solar Production Manager	Product Management, Management Consulting, Customer Experience...	Delhi NCR, Bengaluru	Talpro
GM / DGM - Techology Transfer	Business Development Management, Sales, Lead Generation, Prospecting...	Delhi NCR	TalPro
OBIA Consultant and OBIA Architect	adobe analytics, omniture, digital analytics, webtrends...	Bengaluru	Careernet Technologies Pvt Ltd
UX Strategist with Data Visualization	etl, informatica, hive, business intelligence, pig, Big Data...	Gurgaon	AddRec Solutions Pvt.Ltd.
Project Engineer	Analysis Design, Development, Customization, Implementation, DWH...	Mumbai, Pune	Corporate Cheese
Estimation Engineer	Analysis Design, Development, Customization, Implementation, Oracle...	Mumbai, Pune	Corporate Cheese
Engineer I,  Supplier Quality	SQL Server, Oracle SQL, Unix Scripting, Java, ETL, Data Modeling, ODBC...	Bengaluru	Premium
Design Engineer - Sprinkler & Fire Suppression System	Drupal, PHP, Sales Strategy, Open Source, Presales, Data Architecture...	Delhi NCR	Premium
Design Engineer	SQL, Data Integration, Operations Management, Business Intelligence...	Hyderabad	Alp Consulting Ltd
Data Engineer	business intelligence, apache, splunk, ELK Stack, Tableau, Grafana, PowerBI...	Bengaluru, Chennai, Pune	Han Digital Solution (P) Ltd
Senior Business Analyst	Sales Promotion, Business Development, Alliances, Sales Management...	Delhi NCR, Mumbai, Bengaluru, Chennai, Pune, Jaipur, Kochi, Udaipur	Premium
Sr Systems Analyst	business analysis, market analysis, product mix, market mix...	Delhi NCR	Bean HR Consulting
DotNet/C#/MVC/WebServices	Business Plan Development, Business Strategy, New Business...	Mumbai	Premium
Vertical Head Healthcare Pharma Freight Forwarding	SAS, R, Qlikview, Google Analytics, Business Intelligence, RDBMS, MySQL...	Bengaluru	Premium
Solution Specialist Office 365 Sharepoint Tc113862	Customer service, Recruitment, BPO, Automation, Tools, Analytical, Business...	Gurgaon	GBT India Private Limited
Lead Wfm	Reporting Analyst, Analytics, Consulting, Business intelligence, Automation...	Gurgaon	Gartner India Research & Advisory Services Pvt Ltd
Big Data Architect Sr Big Data Architect	OLAP, SQL Database, Data Warehousing, Business Intelligence, Data Quality...	Gurgaon	Confidential
Data Integration Engineer	Oracle, Db2, Python, Business Objects, Business intelligence...	Bengaluru	Applied Materials India Private Limited
Dev Ops Software Engineer II	Hive, Impala, Hadoop, Pig, Java, SQL, OLAP, Javascript, Database, Linux...	Delhi NCR, Bengaluru, Indore	Impetus Infotech ( India ) Pvt. Ltd.
Senior Database Administrator	Data Analysis, Data Mining, Data Extraction, Excel, SQL, Data Analytics...	Hyderabad	2Coms Consulting Pvt Ltd.
BI Techno Functional Analyst (Finance)	Data Governance, Data Warehousing, Business Intelligence...	Delhi NCR	Premium
MEP Manager	Sales Promotion, Marketing, Business Strategy, Strategy Development...	Ahmedabad	Sarthee Consultancy
Manager Oracle Apps	Microstrategy, mstr, PS Query, Administration, admin, Business Intelligence...	Bengaluru	ANRI SOLUTIONS HR SERVICES PVT LTD
Senior Manager Financial Planning, Analysis and Reporting	SQL, Data Science, Time Series, Tableau, R, Data Analytics, Data Quality...	Bengaluru	ManpowerGroup Services India Private Limited
Sr Developer	predictive analytics, business analysis, data analytics, data analysis...	Bengaluru	Premium
Software Engineer	Data Analysis, Data Warehousing, SQL Database, Pentaho, Data Cleansing...	Mumbai	Packt Publishing Pvt. Ltd.
Technical Executive (5)	Sales Management, Business Development, Product Promotion...	Delhi	Premium
Sr. Mechanical Design Engineer	Teradata SQL, Hadoop, ETL, Spark, Hive, Predictive Analytics...	Gurgaon	Collabera Technologies Private Limited
PROJECTS MANAGER :-	""" ; business intelligence"""	Mumbai, Chennai, Pune	Alp Consulting Ltd
Principal Consultant	SQL, R, Data Analytics, Machine Learning, Major, Hadoop, Tableau, Excel...	Bengaluru	Collabera Technologies Private Limited
Manager / Sr. Manager - IT	product management, roadmap, go - to - market strategy...	Chennai, Noida	TriunionTech
Big data Architect Professionals	Sales Management, Business Development, Product Promotion...	Delhi	Premium
Java MES Developer / Lead	Hive, Hdfs, Hadoop, HBase, Big Data, Security Management, Administration...	Mumbai, Chennai	Premium
QA Test Engineer	MicroStrategy, MSTR, Data Warehousing, Business Intelligence, MicroStrategy...	Pune, Bengaluru, Chennai, Mumbai, Nagpur	Premium
Production Officer For Manufacturing Industry -	Data Warehousing, DWBI, Business Intelligence Reporting, ETL...	Delhi NCR	Vertex Corporate Services (I) Pvt Ltd
Quality Officer For Manufacturing Industry -	Product Management, Business Development, Software Development...	Chandigarh	FloLearning Solutions Pvt. Ltd.
Hiring For Production Planning	ETL Architect, Relational Databases, SQL, XML, XSL, ETL, Data Modeling...	Greater Noida	Premium
Database Developer - My SQL Server	data analysis, client management, mstr, data warehousing...	Bengaluru, Chennai, Pune	Premium
Manager Production	oracle sql, obiee, etl tool, data warehousing, oracle business intelligence...	Delhi NCR	Icresset Talent Solutions
PROCUREMENT SUPPLIER MANAGER	Data Warehousing, Business Intelligence, Hadoop, Bigdata, Cloudera...	Hyderabad, Bengaluru	TRH Consultancy Services
Boiler DCS operator - 1 NO	SQL, Oracle, Unix Scripting, Data Modeling, Teradata, Data Warehousing...	Chandigarh	Alp Consulting Ltd
SBO - Project Re-energize	Data Warehousing, Business Intelligence, Bigdata Architect, Hadoop, Bigdata	Hyderabad, Bengaluru	TRH Consultancy Services
Senior Analytics Specialist	banking, analytics, people management skills, project management...	Gurgaon	HuQuo Consulting Pvt. Ltd.
Product Analyst	Oracle SQL, MS SQL Server, Data Warehousing, Data Modeling, OLAP, ETL...	Bengaluru	Premium
Logistic Analyst	Analytics, Business Intelligence, Customer Experience, R, SAS...	Bengaluru	RANDSTAD INDIA PVT LTD
Manager, Business Applications	Accounting Standards, Finance, Auditing, ICWA, O2C, Business Intelligence...	Pune(Chakan)	Teamlease Servcies limited
Technical Lead	Data Modeling, NoSQL, Business Intelligence, Data Mining, ETL...	Mumbai	Emploi Consultancy
Librarian	Business Development Management, Sales, Lead Generation, Prospecting...	Delhi NCR	TalPro
Datawarehouse Architect	operations management, logistics, supply chain planning...	Pune	Premium
Cnc Operator,Male	SAP BW, SAP Business Intelligence, Sap Hana, SAP ABAP, Data Extraction...	Hyderabad	Premium
Quality Assistant	sales account, presales, project management, business development, rfps...	Gurgaon, Bengaluru, Noida	SEVENTH EDGE CONSULTING SERVICES PVT. LTD
Plant Manager	mis reporting, business intelligence, gds, tableau or qlikview...	Delhi NCR	CORE LEADERSHIP SEARCH CONSULTING PRIVATE LIMITED
Systems Analyst	sql coding, data analysis, business intelligence, tableau, analytics...	Gurgaon, Gurugram	Premium
Solution Architect	data scientist, statistical analyst, r, data mining, tableau services...	United States (U.S)	Premium
Project Manager	C#, SQL Server, ASP.Net MVC, .NET Framework, ASP, Web Technologies...	Hyderabad	Premium
PRODUCT MANAGER- SOCIAL CLASSIFIED PORTAL	analytics, business intelligence, data storage, data architecture, business...	Bengaluru	Recruise India Consulting Pvt. Ltd.
Business Object Developer	Sales Management, Data Science, Business Strategy, Big Data, Sales Manager,...	Thailand	PROWESS India Consulting Services
Hyperion Enterprise Solution Fusion	Business Development Management, Sales, Lead Generation, Prospecting...	Delhi NCR	TalPro
IOS Developer	unix shell scripting, oracle pl, data modeling, plsql...	Bengaluru	Pinnacle-Consultancy
Associate Consultant	Team Management, Solution Development, Client Servicing, Software Solutions...	Delhi NCR, Mumbai, Gurgaon	Premium
Oracle 11i Senior Consultants / Consultants	SAS, Chaid, Cluster Analysis, Predictive Modeling, Logistic Regression...	Gurgaon	HuQuo Consulting Pvt. Ltd.
Associate Consultant	sas, logistic regression, segmentation, analytics, banking...	Gurgaon, Gurugram	HuQuo Consulting Pvt. Ltd.
Analyst Oracle	Banking, People Management Skills, Team Leading, Credit Cards, Credit Risk,...	Delhi NCR, Bengaluru, Gurgaon	HuQuo Consulting Pvt. Ltd.
SQL Server Developer	banking, people management skills, team leading, credit cards, credit risk,...	Delhi NCR, Bengaluru, Gurgaon	HuQuo Consulting Pvt. Ltd.
Sr.Data Architect	Banking, Fraud Analytics, SAS, People Management Skills, Credit Cards...	Delhi NCR, Bengaluru, Gurgaon	HuQuo Consulting Pvt. Ltd.
Manager / Engineer Operations	banking, fraud analytics, sas, people management skills, credit cards...	Delhi NCR, Bengaluru, Gurgaon	HuQuo Consulting Pvt. Ltd.
HEAD OF BRAND	banking analytics, team leading, credit cards, business intelligence...	Gurgaon	HuQuo Consulting Pvt. Ltd.
Digital Marketing Head	banking, model development, analytics, people management skills...	Delhi NCR, Gurgaon	HuQuo Consulting Pvt. Ltd.
Chief Operating Officer	banking, model development, people management skills, team leading...	Delhi NCR	HuQuo Consulting Pvt. Ltd.
Turbine Field operator -1 NO	MSTR, Data Warehousing, Business Intelligence, MicroStrategy Architect...	Bengaluru, Chennai	Premium
Boiler Field operator -1 NO	Spark, Hadoop, Big Data, NoSQL, Oracle, Java, Data Warehousing...	Bengaluru	Premium
Analyst Oracle	sql server, etl, data warehousing, informatica, data modeling...	Gurgaon, Noida	ALIGHT HR SERVICES INDIA PRIVATE LIMITED
Job: PHP Developer (Application Development)	sales, product strategy, customer service, mutual funds, product pricing...	Mumbai	Premium
PRODUCT MANAGER	Unix, Linux, Informatica, Business intelligence, Analytics, Test cases...	Bengaluru	Mphasis Limited
Manager / Senior Manager	Function Modules, WAD, SAP BW, User Exits, SAP Business Intelligence, Badi,...	Delhi NCR	HR Face Consulting Pvt. Ltd.
IoT Engineer Architect	sql queries, data warehousing, business intelligence, tableau...	Pune	Mphasis Limited
Advanced Lead Engineer/Technologist	Data Modeling, NoSQL, Business Intelligence, Data Mining, ETL...	Mumbai	Premium
Data Analyst	MS SQL Server, Sharepoint Development, Javascript, .Net, Visual Studio...	Bengaluru	Premium
Tableau Developer	Training, Competency Mapping, Career Development, Learning, Recognition...	Mumbai	PeopleStrong HR Services Pvt. Ltd.
Data Scientist	Google AdWords, Business Process Modeling, Digital Marketing, HTML, Youtube...	Mumbai, Hyderabad, Pune	Eyeglobal Solutions Private Limited
MSSQLServerDBA - 4to6YrsExp	python, data science, business intelligence, RDBMS, MATLAB, SQL, AWS, Azure	Bengaluru	Arcadis Consulting India Pvt. Ltd.
systems analyst etl qa	Hadoop, Hive, Impala, Scope Management, Spark, SQL, YARN, Global Delivery...	Chennai	ANRI SOLUTIONS HR SERVICES PVT LTD
Data Engineer	financial accounting, sap fico, sap finance, cash flow statement...	Noida	Premium
Investment Analyst	B2B, Team Management, Team Building, Product Development...	Pune	Experis IT Private Limited
Sr Inv Optimization Manager	Project Management, Business Intelligence, Operations Management...	Bengaluru	ManpowerGroup Services India Private Limited
SQL Server Trainer / Consultant	SQL Server, C#, ASP.Net MVC, .NET Framework, Web Technologies...	Hyderabad	Premium
Urgent Opening for Store Incharge	Hadoop, Data Modeling, Data Warehousing, Business Intelligence...	Bengaluru	Ethiraj Associates
Urgent Requirement for Store Assistant - Faridabad	big data, hadoop, etl, business intelligence, teradata, datawarehousing...	Bengaluru	Careernet Technologies Pvt Ltd
Materials Planning Officer - Bangalore / Hyderabad / Kochi locations	sales operations, salesforce, reporting tools...	Bengaluru	Premium
Accounts Officer/Executive	SAS SQL, Chaid, Cluster Analysis, Predictive Modeling, Logistic Regression,...	Gurgaon	Premium
Accounts Executive	sales, business development, product promotion, key account management...	Delhi	Premium
Principal Sales Consultant	Business Intelligence, Data Integration, Data Analytics...	Gurgaon	Premium
Share Point Developer	credit risk, market risk, risk analytics, operational risk...	Bengaluru	Careernet Technologies Pvt Ltd
Technical Financial Analyst	marketing analytics, sas sql, sales consulting, excel, r...	Bengaluru	Premium
Manager Business Applications	big data analytics, business intelligence, data warehousing, datawarehouse,...	Bengaluru	Symmetrical Global Search Private Limited
Associate Director, IME	 intelligence, dashboard, visualization, charts, design layout...	Mysore	INFOMAZE
Management Trainees: Finance	 intelligence, visualization, dashboard, charts, bi, data analytics, design...	Mysore	INFOMAZE
Associate_Executive Reporting & Management Information System	Business intelligence, MSBI, Senior, Software, SSIS, microsoft, SSRS, OLAP,...	Gurgaon, Mumbai, Pune	Pegasus InfoCorp Pvt. Ltd.,
Support Engineer	Data Warehousing, Business Intelligence, R, SAS, Java, Python	Mumbai, Mumbai Suburbs, Navi Mumbai	Cface Technologies Pvt. Ltd.
Senior Research Manager - Market Research	Data Analysis, Business Intelligence, SAS, SQL, Tableau	Mumbai	Cface Technologies Pvt. Ltd.
Server Engineer	Data Analysis, Business Intelligence, SAS, SQL, Tableau	Kochi	Cface Technologies Pvt. Ltd.
MAGENTO / PHP DEVELOPER	Turbine Field Operator, Supply Chain, Six Sigma, Business Intelligence...	Bhuj	Vinayak Job Consultant
Programmer Analysts:	Maritime, Chartering, Operations, Commercial Laws, Continuous Improvement...	Mumbai(Vasai)	Freelance Recruiter
Statistician	ssrs, sql server, ssas, msbi, reporting services, data warehousing, rcm...	Bengaluru	CIEL HR Services Pvt Ltd
C/C++ Developer	SQL Server, Oracle SQL, Data Warehousing, Business Intelligence, DWBI, ETL,...	Mumbai	ABC Consultants Pvt Ltd
Software Project Manager -	Data Warehousing Lead, Data Warehousing, Oracle, Teradata, Greenplum...	Mumbai	Premium
Store Incharge (IM-4203-MS1)	sas, logistic regression, segmentation, analytics, statistics...	Gurgaon	Premium
Assistant of Purchase Manager (IM-4202-MS1)	market research, brand management, client servicing, new business, business...	Mumbai	India Pharma People
Warehouse Assistant	Sales, Business Development, Product Promotion, Key Account Management...	Delhi	Premium
Purchase Officer	Business Finance, SAP FICO, Project Life Cycle, Continuous Improvement...	Bengaluru	Premium
Senior Analyst, Enterprise Technical Services	project management, business intelligence, litigation support, ea...	Kolkata	Premium
Technician	Oracle Access Manager, Oracle Identity Manager, OAM, Adf, Weblogic Server...	Bengaluru	SiE Brains Technology Services Pvt Ltd Society
Business Analyst	T - SQL, Triggers, Crystal Report, SSRS, Stored Procedures, XML...	Middle East	Premium
CONGNOS	Finance, Accounting Operations, Financial Reporting, Financial Analysis...	Chennai	Premium
Consultant/Senior Engineer - Microsoft SharePoint 2007/10 Role	 intelligence, dashboard, visualization, charts, bi, design, reports...	Mysore	Infomaze Technologies
Data and Analytics Director	 intelligence, dashboard, visualization, charts, data analytics, design, bi...	karnataka	Infomaze Technologies
Citrix Admin	SAP BW, Bo, Business Intelligence, Techno Functional	Chennai	IT SCIENT CONSULTING PRIVATE LIMITED
Senior Software Engineer SalesForce	Teradata SQL, Unix Shell Scripting, ETL, Data Warehousing, Data Mapping...	Bengaluru	US Technology International Pvt Ltd
data analyst	Business Objects, Idt, SQL, Web Intelligence, Bo, Business Intelligence...	Hyderabad	INK IT SOLUTIONS AND CONSULTING PVT LTD
trainer online classroom corporate	sql, data warehousing, teradata, java, informatica, hadoop, .net, bi...	Bengaluru	US Technology International Pvt Ltd
QlikSense Lead	Predictive Modeling, Analytics, Data Science, Data Analysis, SQL, NoSql...	Bengaluru	Freelancer Sindhu
Senior Solutions Architect (Mahe)	SQL Server, Oracle, ETL, Informatica, DW, Bi, Data Modeling...	Hyderabad	Tech Mahindra Ltd.
IT HR Lead Business Analyst I	SQL Server, Telerik, Power Bi, SSRS, Stored Procedures, .Net, C#...	Hyderabad	Prolifics Corporation Limited
Sr. Manager,Product Management	SQL, Business process, Outsourcing, Operations, MSBI, Unit testing...	Noida	Accenture
Regional Business Manager - South	SQL, Oracle Data Integrator, Data Warehousing, ODI, ETL, PLSQL, PL...	Bengaluru	OSI Consulting Pvt. Ltd.
Microstrategy Lead	finance, forecasting, financial planning, financial modelling...	Gurgaon	Optum, a UnitedHealth Group Company
Engineering Technician	ms sql server, power bi, crm sales, Salesforce, sfdc, CRM, SSIS, sql server	Bengaluru	element14 India Private Limited
oracle warehouse builder	Software, SQL, SAP, ERP, SSIS, Business intelligence, microsoft, SSRS, HTTP...	Chennai	Vestas Wind Technology India Pvt Ltd
Technical Lead - Enterprise Data Integration	Business intelligence, SQL, Tools, Excel, Verbal communication, power bi...	Bengaluru	Anamind Business Consulting Pvt Ltd
Project Manager	Corporate Real Estate	Mumbai	Premier Consultants
Product Manager	development, sap bi, crm, risk management, incident management, integration...	Mumbai	Value Consulting
MIS Executive	development, sap bi, workflow, information technology, risk management...	Mumbai	Value Consulting
Enterprise Software Consultant	Data analysis, Business intelligence, Analytical, Service...	Mumbai, Pune	Vodafone India Limited
Data Scientist Jobs	Business intelligence, Analytical, Soft skills, Linux, SQL...	Bengaluru	Diverse Lynx India Pvt. Ltd
Regional Manager-IT Solution Sales	SQL Server Development, SSIS, Power Bi, SSRS, T - SQL, Oracle SQL...	Hyderabad	Prolifics Corporation Limited
TM Web Development (ASP.Net/C#)	sql server, telerik, power bi, ssrs, stored procedures, .net, c#...	Hyderabad	Prolifics Corporation Limited
Project Coordinator ( TC113655 )	Automation, Python, Algorithms, System design, Tools, Technical Associate...	Bengaluru	Wipro GSH (A Division of Wipro Limited)
Account Manager - Strategic/Major - IT Services - Retail/CPG - India &	Oracle E - business Suite, Finance, ODI, Informatica, General Ledger...	Hyderabad(Madhapur)	Forsys Software India Pvt Limited,
data scientist - biotechnology Jobs	Smartforms, SAP ABAP, Badi, Workflow, Functional Consultancy, SAP FICO...	Chennai, Hyderabad, Pune	Out Sourcing Company
MSBI LEAD	Smartforms, SAP ABAP, Badi, Workflow, Functional Consultancy, SAP FICO...	Bengaluru	Out Sourcing Company
Business Analyst Securities and Capital Markets Industry Advisory	Batch Management, Master Data, Purchase, SAP MM, Material Management...	Chennai, Hyderabad, Pune	Out Sourcing Company
IT Quality Assurance Lead I	Batch Management, Master Data, Purchase, SAP MM, Material Management...	Bengaluru	Out Sourcing Company
Consultant Big Data Admin	SQL, TIBCO, Business process, Tools, Publishing, Visualization, Spotfire...	Bengaluru	Accenture
Deputy Manager - Corporate Sales (Internet Services)	Obiee Developer, Obiee Consultant, oracle business intelligence consultant	Bengaluru	Aceline Tech Solutions Pvt. Ltd.
Quality Engineer	Javascript, Java, CSS, Data Analysis, NoSQL, SQL Database, Cassandra...	Bengaluru	M/s Gi Human Resources And Services Pvt. Ltd.
Maintenance Engineer	big data, Business Intelligence	Gurgaon, Indore	Freelancer Himani Rawat
DOT NET developer	oracle e - business suite, techno functional, oracle lead, senior principal...	Jaipur	Job Finder
DBA for Chandigarh Location	Project Management, RCM Project Manager, Rcm Specialist...	Mumbai	Creative Indians
Senior Qlikview /  QlikSense Lead	SQL Database, SAP BW, SAP BI, Sap Hana, Data Modeling, PLSQL...	Pune	Data Solutions
Senior Call Center Quality Analyst  Spanish	SAP BI, SAP BW, SQL Database, Sap Hana, Data Modeling, PLSQL...	Pune	Data Solutions
Finance Analyst ,  Proprietary Data & Tools	Data Warehousing, ETL, Data Integration, Data Modeling, Pentaho, Bi, Design...	Hyderabad	MCS Solutions Private Limited
Support Engineering lead	SAP BI, Business Objects, FICO, Presales, Data modeling, Service...	Hyderabad	itForte Staffing Services Private Ltd.
Project Management	Business intelligence, BI Analyst, Healthcare, Tools, Analytical, MS Office...	Hyderabad	REVENTICS
Data Sciences Leader	java, development, sap bi, objects, fico, data modeling, fi, documentation,...	Hyderabad	itForte Staffing Services Private Ltd.
Associate	SSIS, Business intelligence, SSRS, OLAP, Tools, Business Executive...	Ahmedabad	Intech Systems Pvt Ltd
Business Analyst	SAP BI, Business Objects, FICO, Presales, Data modeling, Analytics...	Hyderabad	itForte Staffing Services Private Ltd.
Program Manager – Engineering Test Solutions	SAP BI, Business intelligence, Module, Project delivery, Entry level...	Bengaluru	Wipro InfoTech
Maintenance supervisor senior and junior	Business intelligence, Unix shell scripting, Macros, Business process...	India	ICS Consultancy Services
Financial Analyst - Trovit Jobs	data, mining, SQL, BI, Apps, obiee, Informatica, DAC	Bengaluru	MERCURY TECHNOSOFT
Business Development Analyst Jobs in Orissa	Oracle, MySQL, Project management, Technical support, MS SQL...	Chennai	Interactive Intelligence, Inc.
System Analyst	SAP BW, Query Designer, SAP Business Warehouse, Bex Analyzer, Bi, Reporting...	Thane	Lanxess India Pvt. Ltd
Manager - Business Development	market research, brand management, client servicing, business intelligence,...	Ahmedabad	India Pharma People
ETL Development	msbi , ssis, ssrs, microsoft bi, microsoft business intelligence...	Bengaluru	Trigent Software Limited
Inside Sales Executive	SQL, SAP, Business Objects, Manager Quality Assurance, Tools, Outsourcing...	Mumbai	Accenture
Administrator Mainframe Infrastructure	Bi Publisher, OBIEE, Reporting, Unit Testing, Version Control...	Gurgaon	FIL India Business and Research Services Private Limited
Administrator Mainframe Infrastructure	Business Objects, Manager Quality Assurance, Tools, Outsourcing, Operations...	Mumbai	Accenture
Project Head - LED	SAP BW, SAP BO, Sap Lumira, SAP BI, Sap Hana	Ahmedabad	Squirrel Softech Services Pvt. Ltd..
Solution Designer	SAP BI / BO, SAP Lumira, RoamBi, CMC, WEBI, Design Studio...	Gurgaon	EYGBS (India) Private Limited
Sr. System Analyst	JDE, JDE Technical Consultant, bssvp, table design, bda, dstr, bsfn, bssv...	Hyderabad, Pune, Mumbai	IT Business Management Solutions India Pvt. Ltd.  nal Foundation trust)
Sr. System Analyst	Principal Component Analysis, R, NLP, SAS, Machine Learning, Text Analytics...	Noida	Tech Mahindra Business Services Limited
Solution Designer	SSRS, SSIS, MDX, SQL Server Development, SSAS, MSBI, T - SQL, OLAP, OLTP...	Bengaluru	StarCom Information Technology Limited
Trainer	Automation, SQL, Reporting, Business Analysis, Analyst	Mumbai	Tech Mahindra Business Services Limited
Consultant- Data Modelling	SQL, ETL, Talend, Edw, Stored Procedures, Database Design, Bi...	Pune	SG Analytics Pvt. Ltd.
SharePoint Consultant Contract	SAP BI, SAP BO, sap business objects, sap informatica	Delhi NCR, Mumbai, Bengaluru, Chennai, Hyderabad, Pune	PPN Solutions Pvt Ltd
Project Supervisor ( TC113654 )	etl, olap, sql server, t - sql, talend, data warehousing, stored procedures...	Pune	Nitor Infotech Pvt. Ltd
Regional Manager-IT Solution Sales	BW, Hana, SAP BI, SAP BO, Abap, SAP Basis, Freshers, Trainees, Pass Outs	Bengaluru	Lumbini Elite Solutions  Services Pvt Ltd
SQL Server Database Administrator	Technical skills, SQL, Oracle, Project management, Business Objects...	Bengaluru	3i Infotech Limited
CNC Programmer (Male)	Analytics, Data analysis, Business intelligence, SQL, Service...	Pune	Vodafone India Limited
Java	cognos bi, cognos business intelligence	Chennai(Kelambakkam)	Sopra Steria India
Product Manager- Platform	Power BI, PowerBI	Gurgaon	Fareportal India Pvt Ltd.
Quality Assurance Engineer (Automation & Manual)	BI Developer, SSAS, SSIS, SSRS, MS SQL Server, Power Bi, T - SQL, OLAP...	United States (U.S)	eGrove Systems Pvt Ltd.
OBIEE Developer	SSIS, SSRS, SQL Server, Query Optimization, Bi, Excel Sheet, SSAS, extract,...	Delhi NCR, Delhi, Gurgaon, Noida	PC Solutions Pvt Ltd.
Inside Sales Executive	SAP BI, Production support, Data modeling, Service, Information technology,...	Delhi	Accenture
Monott-2	SAP, Hana, Ariba, Bi, sap sales, erp sales	Mumbai	Zieta Technologies Private Limited
Maintenance Services	T - SQL, SSIS, SQL Server, ETL, Bi, Software Engineering	Bengaluru	Omega Healthcare Management Services Pvt. Ltd.
Mechanical Engineer with plumbing Work	T - SQL, SSIS, SQL Server, ETL, Bi, Software Engineering	Bengaluru	Omega Healthcare Management Services Pvt. Ltd.
CADD Engineer	T - SQL, SSIS, SQL Server, ETL, Bi, Software Engineering	Trichy	Omega Healthcare Management Services Pvt. Ltd.
Site Engineer	sql database, sap bw, sap bi, sap hana, data modeling, plsql...	Pune	Data Solutions
Deputy Project Manager	Accounting, Core Finance, Power Bi, Financial Operations...	Trivandrum	US Technology International Pvt Ltd
Deputy Manager	Bi, GRC, ECC, HR Security, Solution Management, Enterprise Portal	Trivandrum	US Technology International Pvt Ltd
Java	asset accounting, finance, report painter, copa, profitability analysis...	Bengaluru	US Technology International Pvt Ltd
Java	SAP Security, HR Security, GRC, Bi, ECC, Enterprise Portal...	Trivandrum	US Technology International Pvt Ltd
Java	BI Specialist, BI, ETL, ETL Development, Informatica BDE, Informatica 9.6x,...	Trivandrum	US Technology International Pvt Ltd
Java	Servlets, Java, JDBC, J2Ee, Eclipse IDE, Web Services, Project Life Cycle...	India	Data Solutions
Java	Cognos BI, Cognos	Delhi NCR, Mumbai, Bengaluru, Chennai, Hyderabad, Pune	PPN Solutions Pvt Ltd
