,City,Job title,Company name,Location,Salary,og_salary_period,salary_category,above_med_sal,technical skills
8113,Dallas,Qualitative Research Analyst,2M Research Services,"Arlington, TX 76011 (East area)",,,no category,,project_management
8114,Dallas,Industrial Engineer - Data Analyst (Operational Research and/or Analytics),"Forward Air, Inc.","Irving, TX 75063",,,no category,,communication_skills sql excel database
8115,Dallas,Senior-Big Data Software Eng,AT&T,"Plano, TX",,,no category,,spark hive nosql visualization scala agile pig hadoop
8116,Dallas,"Director, Data Science",7-Eleven,"Irving, TX",,,no category,,algorithms machine_learning scala python natural_language_processing deep_learning
8117,Dallas,Big Data Engineer,Lakhi Inc,"Dallas, TX",,,no category,,algorithms data_visualization machine_learning hive sql visualization statistics cloud python r_lang data_mining pig database
8118,Dallas,Cryo-Electron Microscopist (Research Specialist),Howard Hughes Medical Institute,"Dallas, TX 75390 (Northeast Dallas area)",,,no category,,
8119,Dallas,"Manager, Data Scientist",KPMG,"Dallas, TX",,,no category,,mathematics linux algorithms ruby spark machine_learning tableau sas statistics marketing matlab scala python java scripting r_lang data_mining natural_language_processing hadoop
8120,Dallas,Business Analyst,"SilverXis, Inc.","Irving, TX 75063",,,no category,,communication_skills sql excel marketing java javascript
8121,Dallas,Research & Media Analyst,The Integer Group,"Dallas, TX",,,no category,,tableau excel statistics marketing database
8122,Dallas,Senior Scientist Clinical Research,Abbott Laboratories,"Plano, TX",,,no category,,written_communication communication_skills project_management
8123,Dallas,"Director, Data Scientist",KPMG,"Dallas, TX",,,no category,,mathematics written_communication linux algorithms ruby spark machine_learning tableau sas statistics marketing matlab scala python java scripting r_lang data_mining natural_language_processing hadoop
8124,Dallas,Research Data Analyst,North Central Texas Council of Governments,"Arlington, TX",,,no category,,mathematics written_communication communication_skills sas sql excel statistics matlab r_lang
8125,Dallas,Research Scientist - Cancer Research - Simmons Cancer Center,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",,,no category,,
8126,Dallas,Clinical Research Program Analyst,Parkland Hospital,"Dallas, TX",,,no category,,
8127,Dallas,Research Analyst II,IHS Markit,"Dallas, TX 75240 (Far North area)",,,no category,,written_communication communication_skills sql excel data_mining
8128,Dallas,"Dashboard, Visualization, and Report Writer",Pieces Technologies,"Dallas, TX",,,no category,,written_communication linux spark databases machine_learning communication_skills nosql sql visualization cloud python scripting r_lang database javascript
8129,Dallas,Sr. Market Research Analyst,Abbott Laboratories,"Plano, TX",,,no category,,algorithms marketing
8130,Dallas,Data Scientist,All-In Analytics,"Dallas, TX",,,no category,,logistic_regression spss sas sql statistics marketing r_lang project_management
8131,Dallas,Lead Data Architect,Intuit,"Plano, TX 75086",,,no category,,hive sql etl unix cloud marketing aws
8132,Dallas,"Consulting - Senior Manager, Data Scientist",Hitachi Consulting Corporation US,"Dallas, TX",,,no category,,mathematics algorithms databases machine_learning spss sas visualization etl statistics rest matlab python r_lang agile data_mining
8133,Dallas,Senior-Big Data Engineer,AT&T,"Plano, TX",,,no category,,visualization statistics api agile data_mining
8134,Dallas,"VP, Head of Data, Analytics & Machine Learning","InfoSpace, Inc.","Irving, TX",,,no category,,machine_learning spss nosql sas sql statistics marketing r_lang data_mining hadoop
8135,Dallas,Analytics Solutions Architect,NOKIA,"Irving, TX",,,no category,,machine_learning visualization cloud marketing artificial_intelligence hadoop
8136,Dallas,Sr Quantitative Analyst,Mr. Cooper,"Coppell, TX",,,no category,,databases sql excel data_mining
8137,Dallas,Senior Machine Learning Developer,Epsilon,"Irving, TX",,,no category,,written_communication data_visualization machine_learning communication_skills tableau sas excel visualization etl api cloud marketing aws python java r_lang php database artificial_intelligence
8138,Dallas,Senior Machine Learning Developer,AllianceData,"Irving, TX",,,no category,,written_communication data_visualization machine_learning communication_skills tableau sas excel visualization etl api cloud marketing aws python java r_lang php database artificial_intelligence
8139,Dallas,Payroll Analyst - Dallas,Bodycote,"Dallas, TX 75251 (North Dallas area)",,,no category,,excel
8140,Dallas,Director HR Data Scientist,KPMG,"Dallas, TX",,,no category,,mathematics machine_learning spss sas python r_lang
8141,Dallas,Asst Scientist QC Analytical,Mary Kay Inc,"Dallas, TX 75247 (Northwest Dallas area)",,,no category,,written_communication communication_skills marketing
8142,Dallas,Big Data Software Engineer,AT&T,"Plano, TX",,,no category,,spark machine_learning hive nosql visualization statistics tensorflow scala python java r_lang pig deep_learning hadoop
8143,Dallas,Principal - Machine Learning Developer,Sabre,"Southlake, TX 76092",,,no category,,databases machine_learning cpp_lang nosql cloud rest python java r_lang agile javascript
8144,Dallas,IT Data Research Analyst,F.W. Webb Company,"Bedford, TX",,,no category,,excel go
8145,Dallas,Intern - Innovation Developer,NOKIA,"Plano, TX",,,no category,,linux communication_skills cloud python git
8146,Dallas,"VP, Head of Data, Analytics & Machine Learning",HD Vest,"Irving, TX",,,no category,,machine_learning spss nosql sas sql statistics marketing r_lang data_mining hadoop
8147,Dallas,Director of Data Science (B2C/eCommerce),One Technologies,"Dallas, TX 75231 (Lake Highlands area)",,,no category,,mathematics logistic_regression decision_trees machine_learning sas sql excel statistics marketing python r_lang ensemble_methods neural_networks
8148,Dallas,Senior Prescriptive Analytics Manager,Verizon,"Irving, TX 75038",,,no category,,algorithms spark machine_learning statistics api cloud aws python r_lang nlp hadoop
8149,Dallas,Lead Data Scientist,PSRTEK,"Irving, TX",,,no category,,algorithms spark databases machine_learning cpp_lang random_forests hive nosql sql api tensorflow python scripting r_lang hbase gan deep_learning algorithm cassandra
8150,Dallas,Research Scientist - Biochemistry,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",,,no category,,communication_skills
8151,Dallas,Environmental Scientist/Geologist,ENSAFE INC,"Irving, TX 75038",,,no category,,
8152,Dallas,"Senior Manager, Data Products",Altisource,"Plano, TX",,,no category,,marketing go
8153,Dallas,"Financial Analyst, Clinical Research",Tenet Healthcare,"Dallas, TX 75202 (City Center District area)",,,no category,,communication_skills excel
8154,Dallas,IT Operations Technical Analyst,Bodycote,"Dallas, TX 75251 (North Dallas area)",,,no category,,databases sql
8155,Dallas,Spotfire Technical Lead & Trainer,Merkle Inc.,"Dallas, TX 75201 (City Center District area)",,,no category,,sql marketing agile
8156,Dallas,Housing Research Analyst,Hanley Wood,"Southlake, TX",,,no category,,communication_skills sql excel marketing
8157,Dallas,Senior Research Scientist - Pediatrics,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",,,no category,,
8158,Dallas,"Director, Data Scientist/Statistics - Financial Services",KPMG,"Dallas, TX",,,no category,,mathematics linux spark databases machine_learning nosql sql visualization statistics marketing scala python java r_lang data_mining natural_language_processing hadoop
8159,Dallas,Senior Environmental Geologist/Scientist/Engineer,GHD,"Dallas, TX",,,no category,,written_communication communication_skills project_management
8160,Dallas,Cyber Security Research Scientist 1 - FFIEC,Wells Fargo,"Plano, TX 75086",,,no category,,communication_skills
8161,Dallas,Business Solutions Consultant I - Heavy Equipment,CDK Global,"Dallas, TX",,,no category,,excel marketing
8162,Dallas,Visiting Research Collaborator - GI Cancer,Baylor Scott & White,"Dallas, TX 75246 (Northeast Dallas area)",,,no category,,
8163,Dallas,Associate Principle Scientist Nutritionals Toxicologist,Mary Kay Inc,"Addison, TX 75001",,,no category,,written_communication communication_skills
8164,Dallas,Information Designer,"HKS, Inc.","Dallas, TX 75201 (City Center District area)",,,no category,,written_communication data_visualization communication_skills tableau visualization statistics marketing
8165,Dallas,Sr Consulting Architect -Machine Learning,CA Technologies,"Plano, TX",,,no category,,machine_learning api cloud python java agile neural_networks deep_learning
8166,Dallas,Computational Scientist - Bioinformatics,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",,,no category,,linux database
8167,Dallas,Project Technical Lead - Wastewater Treatment,Stantec,"Dallas, TX",,,no category,,written_communication communication_skills
8168,Dallas,Project Technical Lead - Water Treatment,Stantec,"Dallas, TX",,,no category,,written_communication communication_skills
8169,Dallas,Sr Machine Learning Engineer,7-Eleven,"Irving, TX",,,no category,,machine_learning statistics cloud aws python natural_language_processing deep_learning javascript
8170,Dallas,Assistant Research Scientist in Bioinformatics,Texas A&M AgriLife Research - Dallas,"Dallas, TX",,,no category,,written_communication visualization unix java perl
8171,Dallas,Senior Data Engineer,"InfoSpace, Inc.","Irving, TX",,,no category,,data_visualization databases tableau nosql sql visualization etl cloud aws scala python java agile hadoop cassandra
8172,Dallas,Research Engineering Scientist Associate I-Austin {S00746P},University of Texas at Arlington,"Arlington, TX",,,no category,,
8173,Dallas,Research Scientist II (S00606P),University of Texas at Arlington,"Arlington, TX",,,no category,,written_communication algorithms machine_learning deep_learning project_management
8174,Dallas,"Sr Manager, Big Data Development",CVS Health,"Richardson, TX",,,no category,,cloud project_management
8175,Dallas,Associate Research & Sales Operations Analyst,Boy Scouts of America,"Irving, TX 75038",,,no category,,marketing
8176,Dallas,Junior Web Development Instructor,General Assembly,"Dallas, TX",,,no category,,ruby python javascript
8177,Dallas,Business Intelligence (Power BI ) Specialist,WorldLink Inc.,"Dallas, TX",,,no category,,written_communication data_visualization machine_learning communication_skills tableau sql visualization api cloud agile git javascript
8178,Dallas,Assistant Professor in Biological Sciences,University of Texas at Dallas,"Richardson, TX",,,no category,,mathematics
8179,Dallas,Software Engineer with Experience in Machine Learning,Allstate,"Dallas, TX 75202 (City Center District area)",,,no category,,machine_learning sql aws java agile natural_language_processing nlp
8180,Dallas,Chief Information Officer,"HKS, Inc.","Dallas, TX 75201 (City Center District area)",,,no category,,written_communication communication_skills tableau sql agile project_management
8181,Dallas,Food Safety and Quality Scientist,Pizza Hut Corporate,"Plano, TX",,,no category,,excel agile project_management
8182,Dallas,Senior SAS and Data Analytics Architect,Bank of America,"Plano, TX 75024",,,no category,,linux databases communication_skills tableau sas sql etl unix cloud shell_scripting python java scripting database hadoop javascript project_management
8183,Dallas,Sr Scientist Consumer & Product Insight (CPI),Mary Kay Inc,"Addison, TX 75001",,,no category,,written_communication spss sas excel statistics marketing
8184,Dallas,Senior Data Engineer,HD Vest,"Irving, TX",,,no category,,data_visualization databases tableau nosql sql visualization etl cloud aws scala python java agile hadoop cassandra
8185,Dallas,"Sr. Manager, Data Science",7-Eleven,"Irving, TX",,,no category,,spark machine_learning sql statistics cloud aws scala python java deep_learning
8186,Dallas,Environmental/Emergency Response Geologist/Scientist/Engineer,GHD,"Dallas, TX",,,no category,,written_communication communication_skills excel
8187,Dallas,IT Security Analyst,"HKS, Inc.","Dallas, TX 75201 (City Center District area)",,,no category,,written_communication communication_skills go
8188,Dallas,Software Engineer,Lymba Corporation,"Richardson, TX 75080",,,no category,,linux communication_skills unix python java r_lang natural_language_processing git
8189,Dallas,Semantic search,Pegasys,"Dallas, TX",,,no category,,algorithms nlp
8190,Dallas,Associate Structural Engineer - Dallas,"Wiss, Janney, Elstner Associates","Dallas, TX",,,no category,,
8191,Dallas,Big Data Developer,KellyMitchell,"Plano, TX",,,no category,,spark hive nosql aws scala java pig hadoop
8192,Dallas,Research Scientist - Pharmacology,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",,,no category,,
8193,Dallas,"Manager, Data Scientist/Statistics - Financial Services",KPMG,"Dallas, TX",,,no category,,mathematics linux algorithms data_visualization spark machine_learning mapreduce hive visualization statistics cloud marketing scripting data_mining pig hadoop
8194,Dallas,Research Postdoc Fellow - Gastrointestinal Cancers,Baylor Scott & White,"Dallas, TX 75246 (Northeast Dallas area)",,,no category,,
8195,Dallas,Research Postdoc Fellow - GI Cancers,Baylor Scott & White,"Dallas, TX 75246 (Northeast Dallas area)",,,no category,,
8196,Dallas,"Marketing Manager, Data Analysis & CRM Insights",GameStop: Adverto,"Grapevine, TX",,,no category,,mathematics written_communication communication_skills tableau sql excel statistics marketing database
8197,Dallas,Chemical Process Engineer III/IV,Hydrotex,"Farmers Branch, TX",,,no category,,project_management
8198,Dallas,Group Leader Skin Care Research,Mary Kay Inc,"Dallas, TX 75247 (Northwest Dallas area)",,,no category,,written_communication communication_skills excel
8199,Dallas,Accounts Receivable Analyst - Research,The US Oncology Network,"Richardson, TX",,,no category,,excel
8200,Dallas,Product Manager,CBRE,"Dallas, TX",,,no category,,communication_skills marketing agile go project_management
8201,Dallas,Customer Response Specialist,Bodycote,"Dallas, TX 75251 (North Dallas area)",,,no category,,cloud
8202,Dallas,Open Rank Faculty in Voice Disorders,University of Texas at Dallas,"Richardson, TX",,,no category,,
8203,Dallas,Medical Science Liaison - Southeast,Caris Life Sciences,"Irving, TX",,,no category,,written_communication communication_skills marketing
8204,Dallas,Product Development Scientist,Lily of the Desert,"Lewisville, TX",,,no category,,excel
8205,Dallas,Cash Applications Specialist,Bodycote,"Dallas, TX 75251 (North Dallas area)",,,no category,,databases excel
8206,Dallas,Technical Operations Support (Research & Data Analysis),Staffing Technologies,"Dallas, TX 75240 (Far North area)",,,no category,,databases sql excel database
8207,Dallas,Corporate Accounts Manager (TEXAS),NeuroLogica,"Dallas, TX 75201 (City Center District area)",,,no category,,written_communication communication_skills excel marketing
8208,Dallas,"Data Analytics Engineer, Customer Insight",HUNTER Technical Resources,"Dallas, TX",,,no category,,algorithms data_visualization spark machine_learning cpp_lang hive sas sql visualization marketing matlab python java r_lang agile data_mining pig artificial_intelligence hadoop
8209,Dallas,Payroll Specialist - Dallas,Bodycote,"Dallas, TX 75251 (North Dallas area)",,,no category,,excel
8210,Dallas,Systems Engineer (Early Career),BOEING,"Dallas, TX",,,no category,,mathematics written_communication communication_skills
8211,Dallas,Laboratory Technologist,Methodist Hospital for Surgery,"Addison, TX 75001",,,no category,,
8212,Dallas,Graphic Designer,HDR,"Dallas, TX",,,no category,,communication_skills marketing
8213,Dallas,Staff Civil Designer,Burns & McDonnell,"Dallas, TX 75219 (Oak Lawn area)",,,no category,,communication_skills excel
8214,Dallas,Sr Engineer Process,Mary Kay Inc,"Dallas, TX 75247 (Northwest Dallas area)",,,no category,,written_communication communication_skills project_management
8215,Dallas,"Scientist I, Chemistry, Manufacturing & Controls",Cardinal Health,"Dallas, TX",,,no category,,
8216,Dallas,"Manager, Cognitive Data Scientist Natural Language Processing",KPMG,"Dallas, TX",,,no category,,cloud agile
8217,Dallas,"Med Tech Lab Scientist - Dallas, Nights, 3rd shift",Children's Health,"Dallas, TX 75235 (Love Field area)",,,no category,,
8218,Dallas,Experience Designer,Capital One,"Plano, TX 75086",,,no category,,agile
8219,Dallas,Chase Merchant Services-Head of Pricing Strategy and Yield Management,JP Morgan Chase,"Plano, TX 75024",,,no category,,communication_skills tableau sql excel go
8220,Dallas,"Med Tech Lab Scientist - Plano - 3rd shift, Nights",Children's Health,"Plano, TX 75024",,,no category,,
8221,Dallas,Senior Associate - Cognitive Data Scientist Natural Language Processing,KPMG,"Dallas, TX",,,no category,,mathematics written_communication algorithms machine_learning communication_skills statistics marketing natural_language_processing nlp deep_learning artificial_intelligence algorithm
8222,Dallas,Marketing Research Analyst,Belcan,"Dallas, TX",,,no category,,marketing
8223,Dallas,Geospatial Automation Engineer,Verizon,"Irving, TX 75038",,,no category,,algorithms databases communication_skills nosql sql visualization cloud aws python php hadoop javascript
8224,Dallas,Clinical Statistical Programmer,"IT Engagements, Inc.","Dallas, TX",,,no category,,sas
8225,Dallas,Health Analytics Advisory Manager - Health & Public Service (SW),Accenture,"Dallas, TX",,,no category,,mathematics algorithms data_visualization machine_learning visualization statistics marketing artificial_intelligence
8226,Dallas,Database Developer,Improving Enterprises,"Dallas-Fort Worth, TX",,,no category,,databases nosql sql java agile database javascript
8227,Dallas,"Experienced Fire Protection Engineer Dallas, TX","Wiss, Janney, Elstner Associates","Irving, TX 75038",,,no category,,communication_skills
8228,Dallas,"Account Executive Fraud Solutions, Issuing Southwest Region",Payments & Cards Network,"Dallas, TX",,,no category,,machine_learning artificial_intelligence
8229,Dallas,"Manager, Digital Product Management",7-Eleven,"Irving, TX",,,no category,,marketing agile
8230,Dallas,National Account Manager,Beckman Coulter - Diagnostics,"Dallas, TX",,,no category,,marketing project_management
8231,Dallas,Lead Manufacturing Technician,DRS Technologies,"Dallas, TX",,,no category,,communication_skills excel database
8232,Dallas,Sr. Data Digital & Tech Manager,CBRE,"Dallas, TX",,,no category,,communication_skills sql cloud aws agile database cassandra
8233,Dallas,Frontline Situational Awareness Solution Architect,NOKIA,"Plano, TX",,,no category,,cloud marketing
8234,Dallas,Multimedia Designer,Monkedia,"Las Colinas, TX",,,no category,,marketing
8235,Dallas,Environmental Project Engineer,"Alliance Source Testing, LLC","Lewisville, TX",,,no category,,communication_skills
8236,Dallas,Sr Electrical Engineering Manager,DRS Technologies,"Dallas, TX",,,no category,,communication_skills excel matlab
8237,Dallas,Application Scientist,"CPS, Inc.","Carrollton, TX",,,no category,,statistics
8238,Dallas,Data Scientist; Web UI Architect; AWS Architect : Dallas TX,Vajrasoft,"Dallas, TX 75204 (M Streets area)",,,no category,,ruby machine_learning communication_skills unix aws python java perl go git deep_learning
8239,Dallas,Engineering - FICC Special Situations Group - Quantitative Strategist - Analyst/Associate - Dallas,Goldman Sachs,"Dallas, TX",,,no category,,mathematics machine_learning communication_skills statistics
8240,Dallas,Quality Manager,Bodycote,"Arlington, TX 76012 (West area)",,,no category,,databases
8241,Dallas,Spark Developer with AWS,Axius Technologies,"Plano, TX",,,no category,,linux spark hive cloud aws scala shell_scripting java scripting agile pig git hadoop
8242,Dallas,Audit Manager - Analytics,Citi,"Irving, TX",,,no category,,written_communication databases machine_learning communication_skills sas sql visualization statistics unix shell_scripting python java scripting r_lang data_mining natural_language_processing project_management
8243,Dallas,"Account Executive Fraud Solutions, Issuing Southwest Region",Feedzai,"Dallas, TX",,,no category,,machine_learning artificial_intelligence
8244,Dallas,"Senior Mechanical Engineer - Mission Critical (Dallas, TX)",Burns & McDonnell,"Dallas, TX 75219 (Oak Lawn area)",,,no category,,
8245,Dallas,"Principal, Education | Science | Tech",HDR,"Dallas, TX",,,no category,,communication_skills marketing go
8246,Dallas,Med Director - PCCI,Parkland Hospital,"Dallas, TX",,,no category,,spss communication_skills sas agile project_management
8247,Dallas,Product Manager - Capital One Marketing Navigator,Capital One,"Plano, TX 75086",,,no category,,machine_learning marketing
8248,Dallas,Software Engineering Manager,AXXESS CONSULT INC,"Dallas, TX",,,no category,,excel cloud agile
8249,Dallas,Design and Analysis Engineer 4,BOEING,"Dallas, TX",,,no category,,mathematics
8250,Dallas,UX Designer,Healthmine Services,"Dallas, TX 75219 (Oak Lawn area)",,,no category,,agile
8251,Dallas,Environmental Project Scientist,"Alliance Source Testing, LLC","Lewisville, TX",,,no category,,communication_skills
8252,Dallas,Assistant Architect - Mission Critical (DFW Market),Burns & McDonnell,"Dallas, TX 75219 (Oak Lawn area)",,,no category,,communication_skills excel
8253,Dallas,Engineering Director,DRS Technologies,"Dallas, TX",,,no category,,communication_skills excel matlab
8254,Dallas,Program Business Manager,NOKIA,"Irving, TX",,,no category,,cloud project_management
8255,Dallas,Staff Architect - Mission Critical (DFW Market),Burns & McDonnell,"Dallas, TX 75219 (Oak Lawn area)",,,no category,,communication_skills excel
8256,Dallas,Staff Mechanical Engineer (Mission Critical),Burns & McDonnell,"Dallas, TX 75219 (Oak Lawn area)",,,no category,,
8257,Dallas,Data Scientist,Matrix Resources,"Dallas, TX",,,no category,,data_visualization tableau sql chash_lang visualization etl chash_lang agile database
8258,Dallas,CyberSecurity Security Specialist,BOEING,"Richardson, TX",,,no category,,linux unix
8259,Dallas,Mission Systems Hardware Electrical Technician,BOEING,"Dallas, TX",,,no category,,
8260,Dallas,10X Full Stack Engineer & Data Scientist (Deep Learning experience crucial),Sabre,"Southlake, TX",,,no category,,mathematics algorithms ruby spark machine_learning sql etl statistics cloud tensorflow python java r_lang agile neural_networks deep_learning javascript cassandra
8261,Dallas,Cyber Security Specialist - 2,BOEING,"Richardson, TX",,,no category,,linux excel unix
8262,Dallas,Sr. Software Engineer,Pieces Technologies,"Dallas, TX",,,no category,,written_communication linux ruby spark databases machine_learning communication_skills nosql sql cloud matlab scala java scripting r_lang natural_language_processing php git javascript
8263,Dallas,Construction Materials Testing Technician,Kleinfelder,"Irving, TX",,,no category,,excel
8264,Dallas,Construction Materials Testing Technician,"Kleinfelder, Inc.","Irving, TX",,,no category,,excel
8265,Dallas,Engineering - Platform - Enterprise Technology Operations - Machine Learning Developer - Associate - Dallas,Goldman Sachs,"Dallas, TX",,,no category,,mathematics algorithms machine_learning cpp_lang statistics python java r_lang
8266,Dallas,Search & Relevance Engineer,Sam's Club Technology,"Dallas, TX 75201 (City Center District area)",,,no category,,algorithms spark machine_learning python java hadoop
8267,Dallas,"Head of Analytics and Business Intelligence Architecture, Global Consumer Technology",Citi,"Irving, TX",,,no category,,api
8268,Dallas,Solutions Architect - NoSQL and Java,Brightwing,"Irving, TX",,,no category,,ruby databases communication_skills nosql marketing python java cassandra
8269,Dallas,Marketing Research Analyst,MMC Group,"Dallas, TX",,,no category,,marketing
8270,Dallas,Marketing Research Analyst,Vet2Tech,"Dallas, TX",,,no category,,databases excel statistics marketing
8271,Dallas,Senior Architect - Mission Critical (DFW Market),Burns & McDonnell,"Dallas, TX 75219 (Oak Lawn area)",,,no category,,communication_skills excel marketing
8272,Dallas,Market Research Analyst 3,"Mitchell International, Inc.","Coppell, TX 75019",,,no category,,written_communication communication_skills
8273,Dallas,N&T Account Executive,CDK Global,"Dallas, TX",,,no category,,excel marketing
8274,Dallas,Senior DevOps Engineer,Strategic IT Staffing,"Dallas, TX",,,no category,,linux machine_learning communication_skills nosql unix shell_scripting python java scripting hadoop cassandra
8275,Dallas,"Staff Software Engineer / Web Visualizations / CSS / JavaScript / Grand Prairie, TX",Lockheed Martin,"Grand Prairie, TX 75051",,,no category,,data_visualization ruby tableau sql visualization etl javascript
8276,Dallas,Heavy Construction Manager,NOKIA,"Irving, TX",,,no category,,cloud database project_management
8277,Dallas,Sales Engineer,Cognitive Scale,"Dallas, TX",,,no category,,communication_skills go
8278,Dallas,Accelerator Consultant I - Automotive Software - Fixed Operations - Field/Remote,CDK Global,"Dallas, TX",,,no category,,marketing
8279,Toronto,Senior Information Technology Business Consultants,Iris Software,"Toronto, ON",105000.0,year,>100k,0.0,python hbase machine_learning hadoop hive mathematics agile project_management spark algorithms
8280,Toronto,Weston Family Senior Scientist,Nature Conservancy Canada,"Toronto, ON",97000.0,year,>50k,0.0,marketing
8281,Toronto,Lead Data Scientist (Fraud Detection),Jobspring Partners,"Toronto, ON",150000.0,year,>100k,1.0,python machine_learning ensemble_methods api hadoop deep_learning mapreduce hive algorithm pig tensorflow cloud nlp algorithms
8282,Toronto,Research Assistant ? Human Systems Interaction,Government of Canada,"Downsview, ON",56261.0,year,>50k,0.0,statistics excel spss mathematics sas
8283,Toronto,Information Technology - Business Consultants,Iris Software,"Toronto, ON",90000.0,year,>50k,0.0,python hbase java machine_learning hadoop hive mathematics agile spark algorithms
8284,Toronto,Affiliate Marketing Manager,Yroo,"Toronto, ON",37500.0,year,<=50k,0.0,communication_skills machine_learning
8285,Toronto,Catalogue Entry Associate,Toronto Research Chemicals Inc.,"North York, ON",30500.0,year,<=50k,0.0,excel database
8286,Toronto,geotechnical engineer,Forward Engineering & Associates Inc.,"Etobicoke, ON",57500.0,year,>50k,0.0,written_communication project_management
8287,Toronto,HVAC Maintenance Technician,Toronto Research Chemicals Inc.,"North York, ON",42500.0,year,<=50k,0.0,
8288,Vancouver,Applied Scientist II,"Amazon Canada Fullfillment Services, Inc.","Vancouver, BC",151100.0,year,>100k,1.0,aws amazon_web_services statistics machine_learning mathematics data_mining algorithm cloud algorithms
8289,Vancouver,Database Manager,Pacific Salmon Commission,"Vancouver, BC",78000.0,year,>50k,0.0,communication_skills excel sql mathematics databases database cloud etl
8290,Vancouver,Software Developer,University of British Columbia,"Vancouver, BC",64402.0,year,>50k,0.0,python linux unix sql database algorithms
8291,Vancouver,Director of Growth Marketing,lululemon athletica,"Vancouver, BC",150000.0,year,>100k,1.0,marketing
8292,Vancouver,Senior Digital Holography Researcher,Elves Technologies Inc.,"North Vancouver, BC",110000.0,year,>100k,0.0,matlab communication_skills algorithm algorithms
8293,Vancouver,"ID4001: Sr Scientist, Antibody Eng., Prod.& Charact.",AbCellera Biologics Inc.,"Vancouver, BC",70000.0,year,>50k,0.0,data_visualization visualization
8294,Vancouver,Clinical (Public Health) Genomics Microbiologist,PHSA,"Vancouver, BC",110000.0,year,>100k,0.0,database
8295,Vancouver,"Manager, Electron Microbeam and X-ray Diffraction Facility","University of BC - Earth, Ocean and Atmospheric Sc...","Vancouver, BC",97319.5,year,>50k,0.0,
8296,Vancouver,"Manager, Electron Microbeam Facility",University of British Columbia,"Vancouver, BC",86507.0,year,>50k,0.0,
8297,Montreal,Data Scientist,TEC Energy Inc.,"Montréal, QC",85000.0,year,>50k,0.0,machine_learning chash_lang chash_lang sql
8298,Montreal,Biochemistry Research Scientist,New World Laboratories Inc.,"Laval, QC",70720.0,year,>50k,0.0,
8299,Montreal,Python Developer (Back-end),Fuze HR Solutions Inc,"Montréal, QC",77500.0,year,>50k,0.0,python database
8300,Montreal,Senior Full Stack Developer,Fuze HR Solutions Inc,"Montréal, QC",75000.0,year,>50k,0.0,python javascript agile database
8301,Montreal,"Agente, agent - soutien au CDL (2 emplois) / CDL Support Officer (2 opportunities)",HEC Montreal,"Montréal, QC",56209.0,year,>50k,0.0,communication_skills written_communication project_management
8302,Calgary,"Postdoctoral Fellowship, Technology Assessment, Theme 3",University of Calgary,"Calgary, AB",55000.0,year,>50k,0.0,communication_skills statistics
8303,Calgary,"Postdoctoral Associates, Translational Cancer Genomics, Morrissy Lab",University of Calgary,"Calgary, AB",50000.0,year,<=50k,0.0,communication_skills r_lang statistics unix shell_scripting scripting
8304,Calgary,"Postdoctoral Fellowship, Technology Assessment, Theme 3, Canada First Research Excellence Fund",The University of Calgary,"Calgary, AB",55000.0,year,>50k,0.0,communication_skills statistics
8305,Calgary,"Post Doctoral Fellowship, Human Interaction and Analytics within Virtual Environments",University of Calgary,"Calgary, AB",45000.0,year,<=50k,0.0,machine_learning algorithms
8306,Calgary,"Post Doctoral Fellowship, Human Interaction and Analytics within Virtual Environments, Department of Electrical and Computer Engineering",The University of Calgary,"Calgary, AB",45000.0,year,<=50k,0.0,machine_learning algorithms
8307,Calgary,"Postdoctoral Associates, Translational Cancer Genomics, Morrissy Lab, Cumming School of Medicine",The University of Calgary,"Calgary, AB",50000.0,year,<=50k,0.0,communication_skills r_lang statistics unix shell_scripting scripting
8308,Waterloo,Natural Language Processing Engineer,RSVP Technologies Inc.,"Waterloo, ON",102500.0,year,>100k,0.0,python java machine_learning algorithm nlp algorithms
8309,Halifax,Postdoctoral Research Fellow,Dalhousie University- Resilience Research Centre,"Halifax, NS",42000.0,year,<=50k,0.0,databases
8310,Ottawa,Data Scientist,Canadian Security Intelligence Service,"Ottawa, ON",99110.0,year,>50k,0.0,python rest r_lang statistics machine_learning mathematics natural_language_processing data_mining nlp algorithms
8311,Ottawa,Defence Scientist (Amended),Government of Canada,"National Capital Region, ON",98649.0,year,>50k,0.0,project_management
8312,Ottawa,"Research Officer, Photometry and Spectrophotometry",National Research Council Canada,"Ottawa, ON",49670.0,year,<=50k,0.0,project_management
8313,Ottawa,Evaluator III (Inventory),Government of Canada,"Ottawa, ON",80713.0,year,>50k,0.0,
8314,Boulder,"Mathematical Statistician, ZP-1529-IV (GS 13/14 Equivalent)",Department of Commerce,"Boulder, CO",157679.33578000002,year,>100k,1.0,sas r_lang statistics machine_learning mathematics matlab python
8315,Boulder,Criminal Justice Statistical Researcher,City and County of Denver,"Denver, CO 80204 (Central West Denver area)",85239.56381,year,>50k,0.0,statistics sql
